UniqueID,Wide_Centre-Back_(LCB),No_Nonsense_Centre_Back,Ball_Playing_Defender,Wide_Centre_Back_(RCB),Libero
14476,15.69782376,22.89302395,20.10770553,18.97497684,22.32646992
33779,16.02981917,22.19005403,20.11016249,14.93831544,26.73164887
7416,17.28168774,24.28990785,20.11023191,18.44857141,19.86960108
22583,18.64228421,17.87735811,20.11308886,14.09297706,29.27429177
10748,17.80061471,20.8673402,20.11443658,19.85674782,21.36086069
27358,17.16863365,22.99074493,20.11890878,15.55459877,24.16711388
34356,17.3133806,20.57750475,20.12434266,16.79167374,25.19309825
36797,18.9772945,21.70765988,20.12782181,17.87919484,21.30802897
18595,17.32212245,21.3728627,20.12968671,17.16632305,24.00900509
8346,19.95519682,14.14296467,20.13014959,17.19319733,28.57849159
2215,17.6506969,18.70426928,20.13059722,20.85720819,22.65722841
23876,17.94872572,19.32075932,20.13080047,22.13898109,20.4607334
36196,15.92630582,24.85101599,20.13081081,15.87187473,23.21999264
19870,14.40274098,38.16327866,20.13177402,21.43866524,5.863541099
9023,17.12329022,21.04741265,20.13414895,15.32298688,26.3721613
9832,21.2888917,18.89758312,20.13660258,16.64998,23.02694261
5818,18.92868667,22.80099988,20.1370011,16.57023752,21.56307484
13216,16.58173104,20.63342635,20.13826397,18.11241734,24.53416131
40466,15.51439503,22.95000243,20.13872458,19.52426409,21.87261387
14548,16.32639396,20.08071008,20.13881523,18.78293628,24.67114444
30672,22.31538879,18.50991489,20.13941674,19.41411688,19.6211627
19733,15.74131632,27.38157636,20.1431951,18.17176616,18.56214606
19825,16.34589303,23.10191485,20.14651909,15.73683825,24.66883479
11871,16.31984488,23.0776048,20.14683181,17.03086808,23.42485043
12255,16.31984488,23.0776048,20.14683181,17.03086808,23.42485043
34088,14.99417905,22.85089621,20.14702972,16.32301694,25.68487807
14867,16.06943112,24.08011449,20.1525285,17.55596198,22.1419639
33417,16.96809866,23.55117062,20.15400541,17.33166097,21.99506434
6453,17.73414058,21.3577763,20.15405764,22.05977287,18.69425261
30146,19.12297918,20.42468913,20.1543685,18.94717586,21.35078734
24398,23.61876878,17.20508368,20.15833439,17.30336421,21.71444894
37090,17.425894,14.97831117,20.15848052,10.47661943,36.96069488
38895,17.48945173,21.01920074,20.1661626,16.91862538,24.40655955
31017,18.42545636,19.1710143,20.16848413,20.8750887,21.35995652
36218,19.59060508,23.16380364,20.16858895,18.02863299,19.04836935
35819,19.12446649,20.6672863,20.16860117,17.35430106,22.68534498
8671,21.78775615,17.63102424,20.16905395,17.06031347,23.35185219
38524,16.82322792,25.90108425,20.17357402,18.61700666,18.48510714
732,19.92863109,24.18679516,18.19290724,19.36757106,18.32409545
19478,18.58558803,16.5723299,20.17615408,18.66429153,26.00163646
24019,18.13980702,21.68195662,20.18151027,16.76107897,23.23564713
14340,20.38495232,19.75068906,20.18468619,17.9531304,21.72654203
11005,16.62864445,23.71603352,20.18545777,17.34499059,22.12487368
6996,17.89224006,17.77510749,20.18859751,14.85365423,29.29040071
18556,20.61081216,17.16084118,20.19180171,20.44589711,21.59064784
12505,17.91313208,21.2937494,20.19244991,19.53184915,21.06881944
18565,19.14166554,22.24156705,20.19271622,19.37334563,19.05070555
27994,17.9076949,37.97491457,20.19352662,18.76193515,5.161928754
10787,17.16660568,22.68384528,20.19406279,17.53236413,22.42312211
10120,16.60740987,24.69864405,20.19437003,17.41053952,21.08903652
8262,18.61948971,22.8253713,20.19467515,16.87006111,21.49040272
17146,15.31002569,20.28831746,20.20187869,12.55639195,31.64338621
27796,16.91202334,24.18782133,20.20227864,19.26413491,19.43374179
22761,18.45776157,24.97038864,20.202401,18.54891593,17.82053286
11957,20.68003613,22.57645509,20.20265013,20.27276688,16.26809177
35491,18.54581527,20.36049221,20.10449578,21.27019135,19.71900539
17497,16.12440405,22.33858182,20.21137467,16.30998348,25.01565599
20395,19.95509464,17.07348839,20.21718534,20.87306482,21.88116681
6566,14.48198419,24.8913866,20.21985048,16.3297071,24.07707162
6963,14.48198419,24.8913866,20.21985048,16.3297071,24.07707162
17212,18.94018915,20.1196445,20.21992451,17.09892293,23.62131892
40110,17.66880937,22.49947374,20.22281078,17.65027782,21.95862829
11377,17.76673793,24.07641621,20.22344544,17.3572974,20.57610301
37642,16.85466026,19.56103808,20.2241148,17.56589524,25.79429162
38726,17.58521227,21.49477035,20.2249927,13.57599987,27.11902481
9817,17.33533351,20.90396329,20.22699655,16.44896284,25.0847438
40697,15.55892893,22.44251691,20.22757237,15.36679519,26.4041866
40343,18.06298112,20.97619155,20.22922197,15.47164677,25.25995859
8710,22.09880999,18.73461115,20.229614,19.391597,19.54536786
19764,17.77481436,19.8251206,20.23046815,19.38030298,22.7892939
32205,17.54379383,22.33537828,20.2328895,17.62527995,22.26265844
32683,17.54379383,22.33537828,20.2328895,17.62527995,22.26265844
27520,17.91846597,22.14538167,20.23346371,18.44406026,21.25862839
18879,17.94477526,37.84648307,20.23534011,18.80078433,5.172617241
26142,19.94051377,16.59464604,20.23691386,19.60825982,23.61966652
26573,19.94051377,16.59464604,20.23691386,19.60825982,23.61966652
10879,18.92505552,24.40076387,20.24004455,19.54665421,16.88748185
11318,18.92505552,24.40076387,20.24004455,19.54665421,16.88748185
14508,17.50452478,22.27813863,20.24050256,17.96444327,22.01239075
5989,17.607764,20.31418418,20.24250354,19.54530901,22.29023927
20392,18.43190762,17.28255246,20.24519361,21.67245991,22.3678864
12270,16.12408149,19.69916353,20.24520069,13.1162117,30.81534259
21278,18.96701326,21.51052943,20.24967238,17.06306129,22.20972365
35231,17.18164703,26.33073172,20.10301283,17.8555811,18.52902732
38346,17.86582788,23.8647171,20.25448103,18.69820437,19.31676962
40875,17.65345918,21.56872512,20.2561566,18.52852855,21.99313054
34529,17.04727041,22.15307704,20.25905591,18.06885601,22.47174063
1897,15.64368164,22.75505483,20.25971506,19.56031494,21.78123352
37019,13.83187837,27.48970587,20.26143566,14.8331701,23.58380999
14343,17.99441263,20.22165867,20.26333935,20.12512537,21.39546398
14791,17.99441263,20.22165867,20.26333935,20.12512537,21.39546398
11241,16.18875769,23.45637913,20.2660796,18.61815683,21.47062676
41317,17.45896839,23.55331998,20.27193501,19.19239084,19.52338578
18978,18.66065857,19.86629294,20.27252014,22.19516812,19.00536023
19264,18.66065857,19.86629294,20.27252014,22.19516812,19.00536023
21513,15.64104868,22.65639445,20.27552329,17.0924077,24.33462587
38499,18.83121925,24.30278183,20.27552669,20.7591852,15.83128703
39387,19.25682274,18.93352883,20.27591146,17.57444509,23.95929189
7370,17.21467663,19.5031727,20.27594682,14.6134413,28.39276254
22778,22.16796478,18.99497332,20.27604284,19.45076091,19.11025815
40775,17.18731942,19.69592113,20.27880095,21.19656174,21.64139676
8931,21.77658101,15.12947878,20.27890695,16.91117498,25.90385828
17013,15.56557401,25.59522482,20.27946818,16.89589041,21.66384257
40000,20.35890153,18.46742072,20.28058299,21.1513302,19.74176457
21182,20.18027553,17.64018742,20.28069938,16.12253014,25.77630753
5247,17.50947113,21.43145937,20.28341323,17.25759516,23.51806111
10247,18.69749782,19.17923504,20.28380184,18.07801328,23.76145202
37571,14.46282319,26.31550327,20.28574166,26.32270783,12.61322405
5196,18.40865482,29.41016459,20.28849097,22.46087198,9.43181764
32302,18.96342793,24.64501702,20.29557811,20.28950838,15.80646857
32768,18.96342793,24.64501702,20.29557811,20.28950838,15.80646857
35147,17.358787,27.28921002,20.09323802,19.28620666,15.97255831
26387,19.642884,24.72844156,20.300143,21.46599748,13.86253396
26805,19.642884,24.72844156,20.300143,21.46599748,13.86253396
4157,18.32702202,15.35474781,20.30021907,20.57757461,25.4404365
14493,19.67534596,19.66410403,20.30140836,17.6721884,22.68695325
6683,16.27567688,26.22329379,20.30775695,17.18929382,20.00397857
8680,21.00330828,15.84725367,20.30910172,20.85536511,21.98497122
38376,15.87850257,31.38654415,20.31203291,19.28509841,13.13782195
37183,18.68081923,18.05046138,20.31389139,18.98102754,23.97380045
29128,18.37477754,18.27916698,20.31864235,20.20915083,22.8182623
2135,21.20407142,19.71267771,20.32164911,18.5277812,20.23382055
37102,19.37518125,24.51367573,20.32258215,17.06554897,18.7230119
28876,17.93721195,20.23136501,20.3235563,17.73930861,23.76855812
25605,22.5813001,14.94421869,20.32745464,14.97708668,27.1699399
41657,16.7430084,24.6329713,20.33019987,19.69509594,18.5987245
29931,20.70616595,13.76376827,20.33284086,16.50150525,28.69571967
6867,17.51267867,21.35185992,20.33326421,22.01459286,18.78760434
37076,14.5034921,23.35462604,20.33342062,15.58509834,26.22336291
36322,21.14512944,17.95993488,20.33569826,18.54715564,22.01208178
19809,14.85230886,28.85975736,20.33622169,17.54197563,18.40973646
189,16.84144217,26.47432475,20.05183228,17.77575287,18.85664794
6642,18.04856307,20.12426208,20.3406681,18.87527276,22.611234
30758,20.6520748,19.25386422,20.34076232,19.49943312,20.25386554
7881,17.86330245,22.55006231,20.34086164,15.8856387,23.36013489
39210,14.63649439,20.76595602,20.34112334,10.84977238,33.40665387
23389,18.83153529,20.09241378,20.34119381,21.23052284,19.50433429
4093,16.16573307,20.57633188,20.34315549,17.4988902,25.41588936
19708,19.20028759,21.40983387,20.34682822,17.63839319,21.40465712
1953,16.32824487,27.48110224,20.34715721,17.31642533,18.52707034
6365,17.34622559,24.44902919,20.34886805,17.65424217,20.201635
33611,20.51030488,18.462918,20.34957768,17.56121115,23.11598829
15070,18.87612271,19.77701995,20.35098465,15.67972985,25.31614285
6857,15.88627252,22.88977068,20.35291099,16.56107356,24.30997225
23712,19.67954864,22.55275904,20.35303797,18.64084496,18.77380939
15275,18.43500424,23.75504782,20.35413125,21.87654732,15.57926938
4407,17.74517851,19.74689255,20.35488811,18.50107019,23.65197065
16333,17.06116443,25.29327946,20.35630113,16.98846988,20.3007851
16733,17.06116443,25.29327946,20.35630113,16.98846988,20.3007851
21254,16.34000264,25.77041644,20.35729,17.32862462,20.20366629
14570,15.2052259,21.06176046,20.35881274,19.62056498,23.75363592
14928,15.2052259,21.06176046,20.35881274,19.62056498,23.75363592
22814,22.08013243,19.60601607,20.35917428,18.78566743,19.16900978
5848,20.84174777,16.77320573,20.3604357,18.71178917,23.31282164
18629,20.59960661,20.53527924,20.36735635,17.78518544,20.71257236
18444,20.1937208,12.12612958,20.3689758,20.27717328,27.03400054
40461,16.03187937,23.4541852,20.37218385,17.56685955,22.57489204
34493,18.98119073,19.0873607,20.37238574,17.96850323,23.59055959
31436,16.712054,19.13689662,20.37274712,17.61129063,26.16701162
31906,16.712054,19.13689662,20.37274712,17.61129063,26.16701162
11817,17.06984879,21.15469487,20.37320295,17.03483351,24.36741988
12188,17.06984879,21.15469487,20.37320295,17.03483351,24.36741988
16062,19.82389517,20.3378817,20.3744755,18.91983264,20.543915
22579,16.69256375,23.03202657,20.37583472,17.56286969,22.33670527
8344,21.7887596,18.98128652,20.38000222,18.5799427,20.27000896
23399,18.3682819,19.69847585,20.38197215,15.9822432,25.5690269
14601,18.53983161,18.84770299,20.3824214,20.61440596,21.61563804
14958,18.53983161,18.84770299,20.3824214,20.61440596,21.61563804
15145,18.17366721,21.27471666,20.38710644,18.1913358,21.9731739
33978,19.29230088,22.48576652,20.38723613,21.42381369,16.41088278
34997,19.28407677,21.29433681,20.00442117,17.05436134,22.3628039
29864,18.08196874,37.37129979,20.39004567,18.94452226,5.212163533
22262,16.37661015,21.0559642,20.3926764,16.28187989,25.89286936
2969,19.40775699,20.90456107,20.39336116,18.05767877,21.236642
2874,19.99737941,21.77118698,20.39349266,22.55284382,15.28509714
16579,16.56133158,26.7852112,20.39927242,17.49166321,18.76252159
5551,17.54636654,24.30386063,20.40605582,18.47835838,19.26535862
5984,17.54636654,24.30386063,20.40605582,18.47835838,19.26535862
9747,20.90775822,20.71676576,20.4074523,21.04617766,16.92184606
32067,16.49801682,21.18441798,20.41216138,17.39737679,24.50802702
32563,16.49801682,21.18441798,20.41216138,17.39737679,24.50802702
11822,24.18129841,15.85207891,20.41286811,17.65956207,21.8941925
12182,24.18129841,15.85207891,20.41286811,17.65956207,21.8941925
1615,18.0033449,19.35014451,20.41358947,20.66778265,21.56513848
13277,17.92346855,18.96508285,20.41576526,18.86368004,23.83200331
24442,16.4288506,24.24502956,20.41667515,16.44185413,22.46759057
15370,16.77008251,22.23869738,20.41841655,19.75883854,20.81396503
38812,22.2954877,16.16981659,20.42150575,18.70765185,22.40553811
12513,18.36221305,22.97014765,20.42937651,17.49512502,20.74313777
5513,15.92493001,23.83128652,20.43089405,17.35749703,22.45539238
6410,19.55491151,16.15596068,20.43118859,21.62325731,22.23468191
929,18.55966969,20.72265368,20.43138457,20.4823821,19.80390996
1359,18.55966969,20.72265368,20.43138457,20.4823821,19.80390996
24619,18.12204587,37.23248866,20.43523846,18.98651117,5.223715846
7587,18.26677228,18.95285154,20.43565424,18.26074088,24.08398105
487,17.16972401,23.40823964,20.00289243,16.10358955,23.31555437
11944,18.07673166,23.24721729,20.4402989,16.14467354,22.0910786
12416,18.07673166,23.24721729,20.4402989,16.14467354,22.0910786
14366,18.42848236,18.84291364,20.44182038,19.76758728,22.51919635
33470,16.57548504,21.86590033,20.44234976,17.1049047,24.01136017
33155,21.33086304,18.34881512,20.44304428,23.04276881,16.83450875
33603,21.33086304,18.34881512,20.44304428,23.04276881,16.83450875
6099,19.20326326,10.85543619,20.44307428,17.78644494,31.71178133
1521,21.09761259,22.60238534,20.44485994,19.98582543,15.8693167
22124,16.33441486,21.32101217,20.44663574,17.78970721,24.10823003
6284,18.50537364,23.2935803,20.44820686,18.85050569,18.90233351
30743,16.71095297,22.031792,20.4488392,16.96188983,23.846526
18531,18.46657005,25.28418924,20.44977095,19.36062005,16.43884971
22330,15.70312013,26.73894466,20.45028766,19.44118192,17.66646564
10921,15.92599774,23.54805,20.45343605,15.36834462,24.70417159
31316,17.33765707,21.63183986,20.45357207,18.09134313,22.48558787
22370,16.48367733,21.50967406,20.45376539,17.04799063,24.50489259
2729,21.3419295,18.50139263,20.45591739,18.67576894,21.02499154
3148,21.3419295,18.50139263,20.45591739,18.67576894,21.02499154
17689,16.5012227,24.54315039,20.45699489,16.31860439,22.18002763
37431,18.9605184,23.87572525,20.45793809,19.05448264,17.65133562
21204,21.2256198,18.02199115,20.45928549,15.35013402,24.94296953
38447,15.66377177,25.37876058,20.45939683,15.60133726,22.89673357
3115,17.5489936,21.94202328,20.46174059,17.81126095,22.23598158
31059,19.06905193,17.91003647,20.46638332,18.74899731,23.80553096
31543,19.06905193,17.91003647,20.46638332,18.74899731,23.80553096
38177,17.63122858,23.84815619,20.46997833,17.14455998,20.90607692
15684,16.69403459,22.14165506,20.47013321,19.20674638,21.48743076
19398,17.995761,19.48043755,20.47460222,18.93335646,23.11584277
36928,21.24271638,16.82097496,20.47524728,20.45701326,21.00404813
26160,19.50425993,20.04703393,20.47756698,19.49319854,20.47794063
26600,19.50425993,20.04703393,20.47756698,19.49319854,20.47794063
38334,20.12613147,19.97030001,20.47856532,18.18380283,21.24120036
18470,18.78710801,22.70830309,20.48184379,17.60223244,20.42051268
18947,18.16379051,37.08790194,20.4823116,19.03024713,5.235748822
34339,20.44048745,16.67066786,20.48339087,17.51703164,24.88842218
6261,18.07573802,21.4324274,20.48426307,16.94571105,23.06186045
22831,16.27781618,20.82082055,20.48517237,14.70889046,27.70730044
29299,20.52839482,17.52161574,20.48731078,18.44448724,23.01819142
39586,18.07807928,20.5720656,20.48801964,14.64543278,26.2164027
16206,19.06510575,19.13297495,20.48888253,16.78290585,24.53013093
40767,16.64039402,20.5361795,20.48913427,22.13572669,20.19856552
3895,18.57837009,23.40668925,20.49045235,19.15766009,18.36682822
2090,16.44104458,24.66271677,20.49106125,16.83544459,21.56973281
1905,18.0595646,21.92660198,20.49194992,20.80267491,18.71920859
29166,19.47650766,22.34033792,20.49288442,22.27458544,15.41568455
12498,17.58365526,24.37603259,20.49363692,24.6804359,12.86623933
4684,19.22991051,19.65635163,20.49522211,18.33320344,22.2853123
20927,17.44241752,21.67073063,20.49579213,17.23306977,23.15798996
14882,16.76092511,20.63383315,20.499059,17.9591748,24.14700794
20900,15.64904574,25.65630412,20.49980661,17.6432405,20.55160304
32384,18.04805029,23.8700295,20.50128416,19.3952126,18.18542345
32844,18.04805029,23.8700295,20.50128416,19.3952126,18.18542345
31274,21.63814382,22.63030629,20.50157752,17.95504326,17.2749291
31750,21.63814382,22.63030629,20.50157752,17.95504326,17.2749291
29069,18.70049042,19.4602842,20.50160096,17.67933255,23.65829186
35718,15.84831865,24.64324081,19.81350191,16.33774915,23.35718948
35460,17.72387184,21.34671331,19.76676277,16.00255254,25.16009953
33943,21.60680864,20.31147106,20.50960819,18.40448814,19.16762398
3707,19.91029077,17.22277317,20.51170953,16.56809988,25.78712666
1617,16.5713494,27.2096824,20.5133705,18.25181419,17.45378351
27398,18.17605407,23.79822538,20.51353243,18.17171449,19.34047363
8897,19.15858095,21.58324739,20.51610755,22.96638253,15.77568158
32311,19.66947928,19.62450434,20.51893495,17.55948242,22.627599
32766,19.66947928,19.62450434,20.51893495,17.55948242,22.627599
27391,18.28733644,22.00052237,20.52178182,20.11567439,19.07468499
21819,17.05002551,21.10195715,20.52395151,20.42248877,20.90157706
33905,20.60410728,21.00938731,20.52526667,17.79949753,20.06174122
3380,19.52312777,22.834907,20.52601709,17.99567192,19.12027622
16906,18.20332404,36.95097362,20.5268914,19.0716665,5.247144441
37612,21.75187574,22.66904802,20.53168395,19.76875707,15.27863522
10666,20.91668413,19.60517378,20.5370563,17.48809281,21.45299297
11148,20.91668413,19.60517378,20.5370563,17.48809281,21.45299297
12796,16.98022719,21.24161154,20.53782838,17.18046301,24.05986988
4299,18.5116531,23.42118509,20.53956794,19.17114727,18.35644659
12881,18.99392002,23.95572328,20.54032074,20.54167232,15.96836364
14075,21.81125305,20.17717482,20.54372836,16.6735228,20.79432097
33508,17.1644901,19.51180011,20.54541619,13.23631827,29.54197533
7013,17.76712874,20.9160815,20.54614364,15.35594475,25.41470137
21241,17.03685522,25.48204479,20.54672053,14.71637126,22.2180082
11027,18.75984427,23.12951877,20.5471633,19.0457175,18.51775617
20413,17.85688582,20.41170811,20.54852762,18.86015654,22.32272191
30040,19.661137,17.18850779,20.54858983,20.92617017,21.67559521
27510,19.49645726,21.33979712,20.54977041,18.3645066,20.2494686
27984,18.22517987,36.87527378,20.55153702,19.09456491,5.253444427
38318,18.4354556,19.28271388,20.55519822,20.0550132,21.6716191
12955,16.60462956,18.51834457,20.55567964,19.15819261,25.16315362
24211,17.23538521,20.9206423,20.55720616,19.76463165,21.52213467
26476,20.63736921,19.72756503,20.56074571,18.42299472,20.65132534
26948,20.63736921,19.72756503,20.56074571,18.42299472,20.65132534
39302,17.96273215,20.55534555,20.56397892,16.83136759,24.08657579
6828,16.8301429,26.11776418,20.56503083,18.03980648,18.4472556
19004,23.51349376,15.73312135,20.56570649,21.6685435,18.51913491
19285,23.51349376,15.73312135,20.56570649,21.6685435,18.51913491
8557,20.00420256,19.45923195,20.57645553,18.41858567,21.54152429
5807,21.06004421,16.5518867,20.57665745,18.99540648,22.81600516
5001,19.60329211,19.32789979,20.57672317,18.52947376,21.96261117
27672,13.83926231,29.34817791,20.58543429,18.67412904,17.55299644
34294,17.09206313,22.15391119,20.58618454,16.92510218,23.24273896
943,17.07655998,20.91563193,20.58701239,17.73986917,23.68092653
41429,18.95981111,20.33813129,20.58762798,16.66511466,23.44931496
1656,20.58860652,18.40297841,20.58869965,15.18618175,25.23353367
34028,17.41743888,20.6053683,20.59072048,21.38566975,20.00080259
9005,19.29567336,16.58309943,20.59214783,22.00070188,21.5283775
21574,19.49175756,17.3103275,20.59756543,15.61040915,26.98994037
40587,17.33933171,21.85423977,20.60101617,16.56318123,23.64223111
37669,19.08454515,19.44130048,20.61515255,17.91842491,22.94057691
388,16.02350431,19.60219303,19.6520922,15.94973024,28.77248021
9543,19.01484475,19.05189203,20.61791339,17.87549391,23.43985592
7762,18.39925687,20.60405195,20.61940846,21.11234174,19.26494097
22709,17.32769832,23.54039099,20.62024738,17.55264928,20.95901404
23671,17.32769832,23.54039099,20.62024738,17.55264928,20.95901404
41149,19.74731966,25.38353124,20.6250673,20.46569321,13.7783886
23104,18.84506359,22.20347103,20.6259034,18.6584995,19.66706248
21894,19.08121508,19.39958732,20.62600367,20.08447461,20.80871933
6778,17.19074337,21.93491202,20.62637117,17.19600554,23.0519679
7160,17.80306277,17.83794629,20.62724042,18.65920865,25.07254188
20126,16.19483738,18.07214152,20.63110025,19.91962587,25.18229498
40573,15.84967907,23.80789027,20.63424549,17.76182647,21.9463587
32995,17.91192183,24.14672186,20.63509872,18.31136151,18.99489608
8840,17.80737292,21.30830981,20.63537032,21.79448318,18.45446376
23267,20.15149502,19.41280729,20.63595367,17.30204015,22.49770388
3495,15.88519614,22.12169967,20.63647113,17.46972251,23.88691054
3940,15.88519614,22.12169967,20.63647113,17.46972251,23.88691054
24192,19.30454813,17.21603578,20.63769253,20.36141257,22.48031099
17461,20.2470641,22.1697865,20.63988792,20.48320306,16.46005842
8395,17.86090793,21.48063902,20.64211695,21.85206273,18.16427336
27447,19.6505584,18.28156358,20.64238542,18.69772577,22.72776684
12866,16.55874034,18.91152948,20.64753058,20.79181097,23.09038863
10174,17.41304233,21.94598795,20.6486046,18.16577005,21.82659508
39157,18.28383358,20.14566987,20.65163707,18.11350797,22.8053515
17118,16.49446222,24.11150316,20.6527177,15.79290181,22.94841512
2759,19.55321595,22.64850295,20.65287712,19.44469135,17.70071263
3169,19.55321595,22.64850295,20.65287712,19.44469135,17.70071263
2517,17.9136895,22.42470239,20.65368232,20.77889512,18.22903067
25851,16.92256585,23.62169225,20.65407292,15.90294179,22.89872719
38059,19.76320718,18.31061671,20.65838219,19.83916597,21.42862794
18229,17.53031268,29.21971997,20.66215081,18.91885522,13.66896131
30301,18.48410263,20.18930296,20.6621714,18.01231621,22.65210681
29976,18.48410263,20.18930296,20.6621714,18.01231621,22.65210681
33984,16.34972762,20.8551955,20.66307959,18.53865208,23.59334521
6055,19.8341256,18.04007927,20.66331184,15.40269912,26.05978417
28000,18.32927136,36.51474253,20.66891529,19.20362181,5.283449007
23975,18.35126227,24.86527673,20.6725228,20.17168299,15.93925521
11067,16.90534344,23.88129931,20.67309002,17.51737925,21.02288798
39093,15.44861066,30.12435394,20.67348975,18.62641055,15.1271351
14522,15.64237196,25.55079446,20.68141092,16.12345271,22.00196995
3544,16.69998058,23.05711956,20.68217766,17.56064032,22.00008187
3984,16.69998058,23.05711956,20.68217766,17.56064032,22.00008187
31213,18.93307341,20.25284976,20.68346804,17.71916062,22.41144816
31690,18.93307341,20.25284976,20.68346804,17.71916062,22.41144816
5647,19.73709837,18.6463153,20.6851525,15.53326279,25.39817103
20545,17.74395613,22.69185134,20.68610721,17.66839407,21.20969125
9199,17.84534025,17.82547325,20.68744548,16.41831307,27.22342795
9611,17.84534025,17.82547325,20.68744548,16.41831307,27.22342795
22200,18.04273776,20.19430809,20.69575807,15.69308475,25.37411133
19028,17.12496594,23.84911893,20.6962236,17.88783766,20.44185387
6350,16.17525388,22.08174658,20.70006905,18.25892494,22.78400555
29757,16.59461316,23.03300427,20.70063206,17.80138068,21.87036983
30138,16.59461316,23.03300427,20.70063206,17.80138068,21.87036983
6693,16.89375874,22.49038258,20.70320039,16.84014836,23.07250993
41240,18.83680719,20.02768932,20.70340792,18.02976821,22.40232737
21178,18.09938809,16.56849073,20.70789288,17.89294331,26.731285
21575,18.09938809,16.56849073,20.70789288,17.89294331,26.731285
158,17.78613003,24.43629568,19.58477368,17.46390507,20.72889553
3547,20.89474429,19.43111015,20.70946274,20.30612848,18.65855434
31303,17.98332168,25.45515739,20.71524785,18.75638204,17.08989105
31768,17.98332168,25.45515739,20.71524785,18.75638204,17.08989105
8916,16.68864566,20.68127776,20.71578244,19.8737523,22.04054184
16281,18.37150645,36.36845707,20.7165415,19.24787162,5.295623357
8108,17.65661229,22.94677785,20.87055422,19.04028675,19.48576889
28915,16.65460522,20.61793697,20.72351381,19.89680621,22.10713779
23299,25.3848105,14.31621902,20.72377892,19.05167751,20.52351404
15484,19.88808965,20.04347243,20.724093,14.3951267,24.94921822
5685,19.52883104,26.95360273,20.72620825,19.10658801,13.68476997
37693,19.52883104,26.95360273,20.72620825,19.10658801,13.68476997
2722,17.12839938,22.37349788,20.72675459,19.947352,19.82399616
31219,17.79198166,19.40403675,20.72758124,20.66710838,21.40929197
31694,17.79198166,19.40403675,20.72758124,20.66710838,21.40929197
1539,15.10204239,21.96771004,20.72863758,21.3090352,20.89257479
29490,20.65517233,21.84260697,20.72902179,18.96517818,17.80802074
1081,15.94036077,25.87896775,20.73052003,17.39738195,20.05276951
4426,17.48674459,19.00008953,20.73331484,19.19923496,23.58061608
23743,14.78411914,22.19207333,20.73806808,21.45625833,20.82948113
2352,18.69152366,20.29325403,20.73846749,20.97092464,19.30583018
17185,18.19517578,21.02451076,20.73908109,14.2320815,25.80915086
31539,19.77177467,14.23088418,20.73977537,20.71467439,24.5428914
18536,17.40852575,27.87331674,20.74097255,21.04470199,12.93248297
33856,18.1410347,17.29961321,20.74111415,17.47428906,26.34394889
8613,17.98274611,17.78883485,20.74380864,21.07711439,22.407496
14334,16.61862842,20.55558931,20.74470465,18.7432643,23.33781332
17397,19.38699724,21.11624138,20.7535896,17.85320397,20.8899678
39733,17.20802003,21.55065354,20.75368708,14.35646578,26.13117358
26194,16.27131044,20.26088903,20.75706138,16.95534216,25.75539699
26612,16.27131044,20.26088903,20.75706138,16.95534216,25.75539699
33106,19.15940993,21.04531466,20.75717769,22.4549542,16.58314352
33580,19.15940993,21.04531466,20.75717769,22.4549542,16.58314352
12728,15.06905432,21.02259212,20.75955505,20.15769859,22.99109992
23136,17.7599354,21.53720348,20.76386535,15.49042945,24.44856633
24909,17.04889929,20.75960756,20.76421579,19.99996716,21.4273102
25257,17.04889929,20.75960756,20.76421579,19.99996716,21.4273102
2784,17.34548065,21.42802522,20.76473757,19.59477454,20.86698202
3188,17.34548065,21.42802522,20.76473757,19.59477454,20.86698202
6590,16.05178544,24.62558991,20.76521426,16.85246388,21.70494651
35539,16.88025172,23.5302554,19.56075458,13.3475389,26.68119939
24063,15.80551977,24.83434312,20.76804449,15.14637854,23.44571407
8757,19.38473317,20.2511988,20.773528,18.11361251,21.47692751
23926,16.95025963,24.60288378,20.77819877,18.14547539,19.52318242
6247,21.26527595,19.64329061,20.7812393,19.71048219,18.59971196
17846,18.11001404,23.16122204,20.78124412,23.35160649,14.59591331
11550,17.75524508,22.2238874,20.7815221,18.45709165,20.78225378
2073,17.38379125,18.43453819,20.78237632,18.17884528,25.22044896
2276,19.91485683,18.4908749,20.78238079,19.35502314,21.45686435
38806,17.89937376,18.14272658,20.78759705,18.81197169,24.35833093
6400,16.32308133,26.20963292,20.78947124,18.29239762,18.3854169
13569,19.84522634,18.27830598,20.78949365,17.89065341,23.19632062
35861,20.01397828,17.29131931,20.78994943,20.75848568,21.14626731
12276,13.09040689,24.19749449,20.79374295,17.2605211,24.65783457
18148,17.9253565,25.51770795,20.79541374,19.4596433,16.30187851
30716,16.04589362,20.08296488,20.79785896,19.9380196,23.13526294
6685,16.68527026,25.33201472,20.8008201,17.21912726,19.96276766
13654,17.69920992,20.83089632,20.81154497,20.32587708,20.33247172
14082,17.69920992,20.83089632,20.81154497,20.32587708,20.33247172
12552,16.07004529,20.67400171,20.81196232,19.23353986,23.21045082
17650,14.36227953,33.78291889,20.81255611,11.66259089,19.37965458
33955,18.78063754,20.9737997,20.81327696,18.71700049,20.71528531
29560,18.12722956,26.26905406,20.8144314,20.46198715,14.32729784
10909,18.45856706,23.07958905,20.8147232,18.70339531,18.94372538
