UniqueID,Shadow_Striker,Advanced _Playmaker,Enganche,Trequartista
37662,24.92063477,23.48689501,27.23346636,24.35900387
36962,23.86616799,30.23917568,24.59791455,21.29674178
55,19.62981464,26.87300159,23.67350938,29.82367439
8351,25.05900267,27.33276161,26.91687274,20.69136297
10383,29.36510162,19.07469863,26.91251752,24.64768222
23422,25.53788161,30.01034585,30.36673619,14.08503635
31034,27.04238811,22.87373523,24.73181034,25.35206633
31516,27.04238811,22.87373523,24.73181034,25.35206633
20570,24.34660272,29.00999451,23.16666303,23.47673974
31281,17.73113321,26.68151485,34.45632774,21.1310242
31741,17.73113321,26.68151485,34.45632774,21.1310242
40101,30.75017662,17.09041223,18.65110059,33.50831056
41238,15.1093115,27.74616888,27.33870736,29.80581226
11200,26.70042411,25.55045795,28.1702662,19.57885175
24267,26.21689052,27.58725783,21.47996686,24.71588478
8194,43.7711205,17.96962192,10.46024442,27.79901317
14709,11.00200764,31.07599274,33.50375298,24.41824664
15026,11.00200764,31.07599274,33.50375298,24.41824664
38370,27.18864999,21.26070699,24.15668853,27.39395449
17740,11.94530681,25.76216576,29.04569681,33.24683062
17989,11.94530681,25.76216576,29.04569681,33.24683062
21833,22.28434476,26.4750723,24.37107025,26.8695127
16143,22.70588312,30.21030496,26.82501101,20.25880091
31095,15.8681885,24.14704393,26.47154526,33.5132223
31574,15.8681885,24.14704393,26.47154526,33.5132223
13481,18.37733018,21.5909749,29.98611475,30.04558017
15665,28.42789535,22.36380184,24.66725145,24.54105136
34951,26.27082538,31.45337593,11.42002727,30.85577142
34817,25.45747098,34.84993222,17.57617261,22.11642418
7749,19.62373609,22.74762636,25.3697417,32.25889585
39444,14.96819412,31.68775871,19.98321374,33.36083342
954,20.81481246,22.65758038,25.47180632,31.05580084
37611,23.41450126,25.99805415,27.03924264,23.54820195
40271,28.34304021,23.35563027,24.67579753,23.625532
39852,11.69826238,25.51438448,29.0021804,33.78517274
17093,14.0458854,30.81482502,26.96644575,28.17284383
18076,25.99690838,20.51795429,26.14560396,27.33953337
3082,27.5332861,22.3372904,25.55685247,24.57257103
8455,20.00358443,26.13144447,23.96783448,29.89713662
16418,12.71041837,25.47342031,30.98973206,30.82642926
30721,22.81221015,24.17417816,29.00684723,24.00676446
16209,27.13732049,27.36673517,24.32873086,21.16721349
18151,25.39385332,17.76471837,16.22552216,40.61590615
23974,26.81897987,22.8171448,24.20521814,26.1586572
25835,26.06370261,23.99095221,31.01418377,18.93116141
34375,31.22813493,24.99896663,21.19189359,22.58100484
40346,30.19309164,23.47314144,19.33292562,27.0008413
12856,22.76496614,19.4944067,27.55754078,30.18308638
26941,25.33571419,21.70921379,12.74650034,40.20857167
36111,33.06109545,20.38609865,23.73003011,22.82277578
35316,28.2152311,35.21418902,12.63506407,23.93551581
32458,6.908964229,28.64936195,27.36319317,37.07848066
32888,6.908964229,28.64936195,27.36319317,37.07848066
25386,30.72437342,20.38909278,20.52053698,28.36599682
23654,9.792923938,30.10095075,26.12574354,33.98038178
9530,18.75717032,20.97901685,23.23545514,37.02835769
20616,34.66336887,18.05884202,17.62446707,29.65332203
22175,36.19202641,16.94207734,17.36788062,29.49801564
36983,26.0621015,22.96729922,27.66542575,23.30517353
39380,23.81801241,24.40500291,29.07497697,22.7020077
23,23.2185096,33.19016711,22.5725503,21.01877299
10789,26.60709498,23.72413824,26.94441942,22.72434736
13416,11.21005358,29.03478002,27.47914211,32.27602429
18575,29.95364993,19.57747713,21.07896301,29.38990993
7102,28.34577836,19.89941656,23.71327769,28.04152739
25338,20.17048143,22.96376218,25.96284291,30.90291348
30968,28.75901433,17.66809148,23.70280468,29.87008951
32111,20.40656887,28.65495121,32.00051186,18.93796807
32572,20.40656887,28.65495121,32.00051186,18.93796807
34037,35.7931953,20.5742211,18.35983239,25.27275121
26958,24.22914674,27.05308742,24.05995445,24.65781139
37265,38.60549757,15.9310336,14.09739652,31.36607231
13516,25.65518577,23.21343927,25.82967655,25.30169841
15313,25.01218067,25.06988387,21.64841302,28.26952244
22892,26.07410338,24.28008219,28.36288152,21.2829329
24112,13.37534461,30.75826275,22.98045089,32.88594176
31121,21.00285556,26.38621767,26.24603296,26.36489381
31605,21.00285556,26.38621767,26.24603296,26.36489381
3789,16.98114374,27.14519658,21.61596527,34.25769442
4201,16.98114374,27.14519658,21.61596527,34.25769442
19550,34.61070694,18.06117548,15.93682159,31.391296
31971,13.25656078,34.8717128,20.4729627,31.39876372
32463,13.25656078,34.8717128,20.4729627,31.39876372
14289,31.68020234,18.47657595,11.61836551,38.22485619
23689,20.59112365,24.97543399,27.43134976,27.00209261
31941,21.08051837,19.8772779,24.28220731,34.75999642
34949,20.91250696,25.5487148,24.33197122,29.20680703
40491,24.07565288,35.90227216,23.51550577,16.5065692
39860,30.68811505,19.72747784,22.42323476,27.16117235
16417,12.11373446,27.57747604,29.23959989,31.0691896
18150,25.64420221,25.83636644,25.46198255,23.05744881
18033,27.46784913,19.547356,24.53568232,28.44911255
34293,34.42943,19.78141649,16.07349523,29.71565828
19476,23.66262065,25.29803272,24.82396709,26.21537954
438,20.37037518,30.14178669,29.95801182,19.52982631
3154,33.54335639,18.37056267,24.01555876,24.07052217
24125,25.37132309,24.33077617,26.5478551,23.75004564
34861,10.25549329,24.78699168,28.1656697,36.79184533
8580,33.12782328,15.61859453,15.92668938,35.3268928
9442,27.59448756,25.92060108,26.7878466,19.69706476
1330,20.05838125,33.93545969,23.63714173,22.36901733
19805,20.97521779,27.27561266,31.32157011,20.42759943
22966,25.49283836,30.08996828,29.01710616,15.4000872
31498,21.12017291,20.39441369,24.10122936,34.38418404
35348,9.690515645,21.7177731,20.83673019,47.75498107
36431,17.24359211,32.61594377,18.23378511,31.906679
36,30.52351023,20.16656816,22.76442646,26.54549515
11483,18.34102843,17.91675493,11.64326698,52.09894965
39819,14.56487159,29.71998401,29.69797188,26.01717252
3244,26.94933381,26.48929258,26.49355753,20.06781609
11668,26.34040847,25.0649263,26.49673728,22.09792794
6203,18.47858003,23.09040819,24.18097817,34.25003361
6644,18.47858003,23.09040819,24.18097817,34.25003361
13583,19.3779589,27.60926855,34.03929371,18.97347884
14030,19.3779589,27.60926855,34.03929371,18.97347884
26252,30.48356768,21.46559276,26.42393502,21.62690455
26683,30.48356768,21.46559276,26.42393502,21.62690455
30756,20.34452827,26.92236108,29.36572919,23.36738146
67,11.74391907,22.44570477,25.51332803,40.29704813
13989,22.66108292,27.24864821,32.09658108,17.99368779
4334,20.19862868,24.96191727,28.20613962,26.63331443
35373,25.25051293,24.42238497,28.25636943,22.07073267
16298,28.87237817,20.14618867,22.93578083,28.04565233
1007,17.68230727,26.65940159,36.59412529,19.06416585
1422,17.68230727,26.65940159,36.59412529,19.06416585
16384,19.03183584,20.49966397,23.68382375,36.78467644
478,19.88179675,22.26700606,19.99781349,37.8533837
1984,25.85604949,28.69771561,24.11792179,21.32831311
25931,15.5511073,30.99464179,33.32589413,20.12835677
19504,19.15173347,25.71684711,31.96006858,23.17135083
20429,18.4983773,23.47351236,23.12368573,34.90442462
27370,27.11630193,19.53867735,21.16937076,32.17564996
33605,21.11139255,22.44594251,27.64206816,28.80059678
451,28.5519419,20.05161355,26.96842225,24.4280223
2426,28.40023645,26.12705472,19.0592263,26.41348253
8407,22.05786834,26.14993082,31.90934626,19.88285458
21263,18.51450587,26.19853147,33.08525722,22.20170544
11149,23.61869672,23.66330539,26.02515598,26.69284191
14063,36.01150526,16.75344591,14.2556879,32.97936093
31180,19.2486534,24.7865834,27.53181194,28.43295127
36593,35.4156767,18.80409982,17.80910561,27.97111787
41319,25.35764687,26.01227712,28.15435184,20.47572416
24364,31.45545727,20.37456536,21.33345503,26.83652233
520,16.98749701,31.22277134,26.96568595,24.8240457
10667,16.80522257,27.51367921,23.95006475,31.73103347
28937,27.3634524,25.59915147,15.81489621,31.22249992
5745,27.00169685,22.71051052,28.05565538,22.23213725
12034,25.01675677,29.34940581,18.76685973,26.86697769
32177,28.51361345,18.64667456,21.27342178,31.5662902
32655,28.51361345,18.64667456,21.27342178,31.5662902
41234,11.22842373,21.20926157,15.21897367,52.34334103
7576,15.28183418,31.68712358,23.08714249,29.94389976
19984,14.42764178,23.13951283,28.84317681,33.58966858
37889,29.43462429,20.86229669,21.46201353,28.24106549
3458,30.12335513,34.17426918,6.115905732,29.58646997
10637,12.71781933,25.32780458,29.45347911,32.50089698
11126,12.71781933,25.32780458,29.45347911,32.50089698
16854,13.829021,26.35241998,25.29471848,34.52384054
625,21.76538572,23.84716523,24.32087128,30.06657777
905,24.66952295,27.74345873,23.80502015,23.78199817
13342,21.21611159,23.66210609,29.92836865,25.19341367
28108,26.41047097,24.84203603,26.06056256,22.68693043
28515,26.41047097,24.84203603,26.06056256,22.68693043
26851,34.96112529,21.75107095,11.61736452,31.67043925
40417,11.22403941,25.71621888,36.1370971,26.92264461
881,24.28897638,18.49482097,21.13232208,36.08388057
16692,28.32296477,21.33184424,24.29826938,26.0469216
18087,22.99600194,21.00148987,23.03318307,32.96932512
38204,25.85774821,18.28288322,26.90855464,28.95081393
9375,24.7245504,25.34336832,28.58158671,21.35049458
11863,32.27178636,19.71851386,23.74289916,24.26680062
12229,32.27178636,19.71851386,23.74289916,24.26680062
35438,14.51334093,26.78167205,29.8802406,28.82474642
40228,24.18550466,23.42734578,26.56153846,25.8256111
13623,34.3231278,18.64248721,15.99877976,31.03560524
31623,18.67819811,28.33866002,34.34955515,18.63358672
12970,21.22765317,31.27752633,28.42109749,19.07372301
19956,24.24047358,28.52725502,24.00671441,23.22555699
25329,14.73521331,24.37825636,24.38656244,36.49996789
36494,33.25834853,19.46723417,20.33735602,26.93706127
20067,20.71834831,27.92626396,28.94771076,22.40767698
24076,21.25343965,26.55426181,28.18101527,24.01128327
33854,7.176139483,26.56268177,30.38170703,35.87947172
4747,10.46466371,32.66524736,39.04732138,17.82276756
14976,21.75823035,25.17150953,30.26369807,22.80656205
27161,25.90436026,19.54115157,23.00000872,31.55447945
33064,27.75693455,22.9725715,27.74092983,21.52956412
34833,20.95356129,22.44788768,25.22577207,31.37277896
39977,34.28887021,17.44570607,16.92084583,31.34457789
2441,19.77491386,32.58314232,33.20721617,14.43472764
14038,19.85731836,24.39248925,21.05109823,34.69909416
23741,34.06870619,20.40675623,19.20227197,26.32226561
18651,21.90515039,36.44631866,24.92519582,16.72333513
19786,26.56321042,21.10465352,27.42014693,24.91198913
4568,26.46071523,17.72473913,21.26132568,34.55321995
5302,19.40919837,21.18245939,22.45720302,36.95113922
10549,39.99865929,16.3937937,12.58745396,31.02009304
15607,24.32439278,24.94982515,30.23389552,20.49188655
34750,23.67875058,24.81669542,24.75347726,26.75107674
22792,28.27845938,23.61396404,23.22268784,24.88488874
23355,27.69559137,20.67360937,27.11683955,24.51395971
13609,30.80933283,20.20387359,23.5958596,25.39093399
29803,29.27265183,23.48869808,18.20247852,29.03617157
37114,22.65173657,25.47175338,30.03629219,21.84021786
213,25.22534883,23.22642732,20.46677137,31.08145248
8819,30.28381697,21.33763231,27.17351154,21.20503918
8932,18.02342075,28.42657855,34.80308988,18.74691082
16321,29.3694092,19.92190637,21.6833995,29.02528493
16728,29.3694092,19.92190637,21.6833995,29.02528493
5405,23.87781881,26.33401007,28.09764875,21.69052237
11734,30.48041424,19.91204224,18.83770244,30.76984108
12130,30.48041424,19.91204224,18.83770244,30.76984108
3893,20.63064641,27.65982731,27.69984979,24.00967649
18620,40.43066187,17.31488534,14.14280081,28.11165198
19037,40.43066187,17.31488534,14.14280081,28.11165198
23557,15.49831814,29.08622201,35.06333675,20.3521231
24233,32.88016993,27.16849322,14.88101496,25.07032188
896,24.28373102,23.80758006,21.81496458,30.09372434
18695,11.8618961,24.10313629,32.46917464,31.56579297
31657,20.66106446,24.93274207,26.4252184,27.98097507
36602,25.84795621,22.53434091,27.53574613,24.08195675
37297,10.0401664,25.55748738,27.4980565,36.90428973
33111,31.1170391,23.7262531,20.06258451,25.0941233
14426,20.23711954,28.97605189,28.96353815,21.82329042
27416,23.35474123,26.91269656,20.70966058,29.02290163
27514,25.86307389,23.46957904,21.90351688,28.76383019
15129,28.6437415,21.2295052,22.46756375,27.65918955
15762,19.40533955,30.25896423,31.51826197,18.81743425
18999,32.70281011,19.57412655,23.71274053,24.01032281
19294,32.70281011,19.57412655,23.71274053,24.01032281
23637,15.74345515,23.60487688,27.43329687,33.21837111
23725,30.27002687,21.61418402,22.03365199,26.08213713
156,17.47042027,25.31579179,26.22814582,30.98564212
5866,21.16689387,26.96219551,29.28822345,22.58268717
40962,17.62492333,19.48265391,21.79273607,41.09968669
35358,34.15872778,18.1997566,12.89827717,34.74323844
36664,17.68708416,24.49149294,29.7531574,28.06826549
35177,36.34300077,17.01879677,22.42646676,24.2117357
16301,19.6239268,28.84103808,31.53165495,20.00338016
31152,18.59251911,28.17432889,35.06344468,18.16970733
11234,22.31289592,26.77197745,32.49793497,18.41719166
29827,21.45983894,28.22599668,28.25892355,22.05524083
8436,12.7422475,26.22626896,32.81705434,28.2144292
20456,13.12289482,31.99194723,30.60155211,24.28360584
22339,26.47183922,24.15227826,19.62447316,29.75140936
1306,31.38379417,21.66481479,15.34205999,31.60933105
11521,16.98296179,24.55219336,28.25951098,30.20533388
5410,20.14589757,28.5552324,29.81179896,21.48707107
7045,15.21026438,24.66235498,29.59379474,30.5335859
15378,32.11496981,27.70092876,13.84452701,26.33957442
23660,17.04528068,36.49450576,10.33351014,36.12670343
33023,19.31089927,28.01224337,27.32861173,25.34824563
33826,24.78160182,27.065713,22.13082096,26.02186421
37495,21.30249328,26.53353759,30.65642037,21.50754875
39847,23.70510059,27.40750125,24.71304235,24.17435582
1136,23.16090896,20.92722003,27.39624491,28.5156261
15161,9.76375155,30.08946845,29.11394043,31.03283957
15993,25.75659707,18.27339392,21.74009204,34.22991697
31446,23.08013515,26.92595254,32.34277111,17.65114119
31914,23.08013515,26.92595254,32.34277111,17.65114119
33633,30.31577871,20.49786888,20.59153527,28.59481715
34774,31.17051398,23.97864106,23.48600806,21.3648369
40171,25.3569779,27.5245163,28.27218494,18.84632086
10156,16.94110221,28.13149452,24.13879425,30.78860902
15999,22.96658235,22.42138184,30.39878462,24.21325118
21324,27.15661151,25.11583993,27.08021641,20.64733215
22825,25.88375024,22.46179391,28.26831271,23.38614313
31088,25.34394472,25.39934592,28.1849131,21.07179625
31568,25.34394472,25.39934592,28.1849131,21.07179625
33900,39.43492821,22.4330908,12.84580218,25.2861788
12963,26.64622174,21.69722554,25.00545557,26.65109715
13338,13.27945013,34.65847451,31.65302066,20.4090547
32390,32.6602288,18.35543888,18.46884179,30.51549052
32846,32.6602288,18.35543888,18.46884179,30.51549052
21280,29.44873965,21.10704283,24.18825057,25.25596696
27583,20.43374208,32.68340925,27.70883289,19.17401578
34271,21.80513047,24.25787366,26.68447584,27.25252003
37776,18.3860246,22.80217133,25.80569788,33.00610619
38040,34.0437328,19.05770043,19.955162,26.94340478
39754,8.354728276,31.05465191,27.93015224,32.66046758
40323,16.80146618,26.58222296,29.18899511,27.42731574
35383,23.64227926,21.42093871,23.33385048,31.60293155
19883,23.40190683,27.49168528,18.21129813,30.89510976
25761,23.97196137,27.4033331,30.07422828,18.55047725
1787,31.41980917,23.23616374,21.34379546,24.00023162
7632,18.15044302,25.9708986,28.24327191,27.63538647
15326,22.66584145,20.56060455,25.60995131,31.16360269
18901,29.65156756,18.31311016,21.73746088,30.29786139
19228,29.65156756,18.31311016,21.73746088,30.29786139
19916,27.44222918,27.5769268,17.58300729,27.39783674
40257,24.52183687,28.24030204,27.19518954,20.04267154
41436,17.80023223,27.10919879,36.72345025,18.36711872
3137,27.95408715,25.96947767,18.86167413,27.21476105
4703,11.73003929,29.86152389,35.16485644,23.24358037
582,29.09529803,18.20707744,20.50977636,32.18784817
14546,17.81834576,28.68462723,30.29307043,23.20395658
38406,16.774628,30.22625124,20.42925214,32.56986862
25953,24.49690092,26.48298264,27.48676493,21.53335151
13543,12.42571412,26.25921805,25.36802131,35.94704651
32076,21.66730736,22.07946757,25.4901242,30.76310087
32556,21.66730736,22.07946757,25.4901242,30.76310087
34780,19.13535053,25.37473607,35.87677677,19.61313663
41266,10.2909491,32.29711021,23.49303735,33.91890334
22895,25.69158081,24.63646067,20.72970059,28.94225792
33491,17.28133818,26.24926695,30.96281912,25.50657576
41024,18.24443048,21.45950532,30.21420465,30.08185955
491,27.76226044,21.4282669,26.73843647,24.07103619
9988,20.57917139,22.78203292,23.37701046,33.26178523
8520,28.62006391,19.88162741,25.89562896,25.60267973
15222,13.43112155,26.55407673,32.63037653,27.38442518
19062,21.40860208,31.33439342,30.80663045,16.45037405
23621,4.98095117,26.32604601,27.61768605,41.07531677
29193,26.85217533,23.4356228,27.88492395,21.82727792
7462,7.106722215,36.93183998,21.82185183,34.13958597
4054,26.19201719,23.33984901,23.84130418,26.62682962
15699,9.105003704,28.74310922,35.48598824,26.66589883
19879,33.3526632,21.39354971,23.41163212,21.84215497
40311,23.32392107,23.56419257,22.98855433,30.12333203
7324,27.95732411,22.64976725,28.22313077,21.16977787
25672,22.67915225,31.2244938,15.36199934,30.7343546
3153,20.76079645,23.27477997,19.44119675,36.52322683
3313,18.38703061,26.3681482,26.94287685,28.30194434
624,31.58640732,19.05250021,23.00379449,26.35729798
39347,22.87640152,20.48736851,21.02645791,35.60977206
16152,24.0844259,20.92754875,26.19843316,28.7895922
22982,20.61788255,26.49522112,34.10582516,18.78107117
22701,14.48444245,37.08796028,12.2140981,36.21349917
24280,29.24953672,23.0946624,23.68267715,23.97312373
25369,1.332930852,31.12711609,35.15443195,32.38552111
13741,17.95129167,29.6893865,35.22039663,17.13892521
23844,31.88721088,23.49174618,18.35844411,26.26259883
31297,19.31272177,20.89926207,22.63382293,37.15419323
31770,19.31272177,20.89926207,22.63382293,37.15419323
39095,23.81128185,24.2018466,30.39764967,21.58922188
7713,28.99306972,30.06301511,22.90512097,18.03879419
29099,9.723018718,34.32136399,24.00517632,31.95044097
31276,33.56326513,18.66419322,20.65314618,27.11939546
31752,33.56326513,18.66419322,20.65314618,27.11939546
693,30.60585945,17.7696524,20.77214565,30.8523425
31371,7.921933778,32.33053519,42.43430377,17.31322726
31845,7.921933778,32.33053519,42.43430377,17.31322726
1548,23.54401899,28.05743998,27.71155913,20.6869819
23318,16.89378909,25.04768092,23.3112577,34.74727229
22685,22.57813373,27.00272607,27.10680682,23.31233338
29591,21.33223699,21.84981213,29.61005869,27.20789219
31013,8.518491644,25.34373146,31.42316622,34.71461068
32357,27.36478714,19.75046238,22.04614838,30.83860211
32821,27.36478714,19.75046238,22.04614838,30.83860211
35360,25.92935558,26.43824726,23.61448654,24.01791062
1708,21.47460688,23.87645523,20.96674078,33.68219711
31074,23.90276545,29.10255437,26.50247223,20.49220795
31557,23.90276545,29.10255437,26.50247223,20.49220795
14824,25.61670596,21.63064878,16.05326088,36.69938438
34000,16.17548778,24.16434497,24.82342661,34.83674064
40320,29.67184164,22.03831439,23.40532601,24.88451796
17320,11.40919234,31.25629681,24.93383047,32.40068038
41217,21.406785,31.28652805,28.69945103,18.60723592
9761,32.00899376,20.30125042,21.55894307,26.13081275
11117,20.49346998,24.73093076,23.83052649,30.94507277
15494,25.04082112,19.44391087,19.11273345,36.40253456
16527,27.77026069,24.57324753,23.43002306,24.22646872
16839,19.80970626,27.30371017,23.03271283,29.85387074
21830,18.20354299,31.02812306,34.17828796,16.59004598
7592,18.71184659,27.73046409,25.11538162,28.44230771
17163,26.31627228,18.84565959,23.8535001,30.98456803
22861,25.71887092,23.88864274,28.9065285,21.48595784
5292,26.95851795,22.96708143,21.85070618,28.22369443
24193,12.86435568,24.97543452,36.96402221,25.19618758
33865,9.950903472,30.09726588,28.6531584,31.29867225
34875,27.90310864,22.9512615,26.9385387,22.20709116
7053,22.69059977,20.35731414,26.46015727,30.49192883
8845,26.29256427,26.63129957,25.32205393,21.75408224
9284,26.29256427,26.63129957,25.32205393,21.75408224
5749,13.27579216,31.09503506,21.54681359,34.08235918
11485,29.54288068,21.94403495,16.01601803,32.49706634
16874,18.40643185,23.68598059,25.9713811,31.93620646
22777,26.16425651,24.16822329,24.44489552,25.22262469
31106,21.34541163,23.76170218,20.39829504,34.49459115
31583,21.34541163,23.76170218,20.39829504,34.49459115
8778,26.43269916,23.59921178,28.23467888,21.73341018
11687,12.19204421,24.72920851,31.12857067,31.95017662
12096,12.19204421,24.72920851,31.12857067,31.95017662
33140,18.96982448,23.19470898,28.8044597,29.03100685
38162,39.67001355,15.40181287,9.592984629,35.33518894
19320,27.03091836,23.11554821,28.30416051,21.54937291
15302,26.73626406,25.38108176,28.7273466,19.15530758
22695,10.12150212,25.65513602,26.85955074,37.36381111
36152,23.64523102,27.85583114,24.49788532,24.00105252
25211,20.92947218,33.15497716,22.71266161,23.20288905
9147,24.36136475,20.85038637,18.50049239,36.28775649
19485,33.9080607,20.86057347,16.38261325,28.84875259
32918,23.22703333,25.26991303,29.64416841,21.85888523
37329,9.687160736,31.87965304,30.89075248,27.54243375
1846,25.41477748,26.74837888,27.65661834,20.1802253
10907,39.51445655,18.32620342,14.57620127,27.58313876
22841,18.49735797,21.85796651,20.69293736,38.95173816
23321,18.49735797,21.85796651,20.69293736,38.95173816
36598,32.15280667,22.42257358,23.14884207,22.27577768
7046,27.16485133,22.93985327,24.94224255,24.95305285
12426,20.07514167,23.87961241,25.4341471,30.61109882
14803,19.88379786,28.02301492,35.29174788,16.80143934
37565,19.59256686,27.99827453,32.89259681,19.5165618
20003,16.32521005,28.39904077,26.61765242,28.65809676
31682,31.71749153,19.43790461,23.01938959,25.82521427
37305,28.2959496,22.31694715,28.2948329,21.09227036
39018,20.31032238,23.67501207,25.1912754,30.82339015
17355,26.08368783,23.38822338,21.04862018,29.47946861
17279,22.50659885,23.93408269,27.84727772,25.71204075
21065,23.10743562,29.35888615,26.09109892,21.44257932
17691,12.30646315,30.06935796,25.30352015,32.32065875
5784,25.48920272,32.55864647,24.35112194,17.60102888
6156,16.16892823,30.98327318,25.58249022,27.26530837
14838,14.03055905,32.34392111,30.79359051,22.83192933
17778,21.0820415,22.56363679,27.21326976,29.14105196
38137,31.82667224,17.21505987,15.57977469,35.3784932
1051,24.97028895,17.52866093,20.13994243,37.36110769
17159,10.50628063,26.06255354,25.61205298,37.81911284
26141,29.82096943,19.07452552,21.04481627,30.05968877
26572,29.82096943,19.07452552,21.04481627,30.05968877
34934,13.68737431,39.35666986,30.04241544,16.91354039
20625,22.89392853,25.97917983,32.19579609,18.93109555
38492,27.23665189,22.46985132,24.25023571,26.04326108
39938,26.5942093,22.92064619,24.23441571,26.2507288
15812,22.70457026,26.24504165,32.6912849,18.35910319
7287,28.14589464,19.00586725,21.64647576,31.20176235
8001,20.46135564,25.90705938,26.35382881,27.27775616
11239,25.729981,27.8937666,22.50056537,23.87568703
25373,25.549969,25.15464809,27.12539447,22.16998843
31038,18.09952006,23.61151706,25.50438959,32.78457328
31519,18.09952006,23.61151706,25.50438959,32.78457328
31978,23.01852623,21.9177758,25.07129773,29.99240025
32470,23.01852623,21.9177758,25.07129773,29.99240025
37415,19.61706589,30.08203377,29.03162103,21.26927931
34970,28.08828671,20.83287478,21.30170031,29.77713819
40230,13.91964533,28.43292124,29.36882475,28.27860868
170,31.31103583,19.71852717,20.99682057,27.97361644
11688,18.70998197,27.78677693,36.57395979,16.92928131
12097,18.70998197,27.78677693,36.57395979,16.92928131
24456,25.26068571,25.03902171,30.09179718,19.6084954
26470,14.45696193,26.91177145,26.79122998,31.84003664
26902,14.45696193,26.91177145,26.79122998,31.84003664
13589,28.25812175,23.54915068,22.18153493,26.01119263
24115,11.14518594,24.38153682,28.92990436,35.54337288
27023,22.58429839,26.3441226,31.97287635,19.09870266
2179,19.36447142,29.98238927,34.2662434,16.38689591
12171,41.48778019,17.7607956,12.50072382,28.25070038
33142,29.38036141,23.62985134,24.07237261,22.91741464
15383,28.40953718,18.38253702,26.01689879,27.19102701
18048,24.27646031,22.10038359,19.20735138,34.41580471
78,27.29974855,23.00795458,27.42697556,22.26532131
19918,27.6494414,25.64370509,22.56108697,24.14576653
24335,18.49962326,21.34151863,29.61976379,30.53909432
31101,37.78209115,16.79958979,16.65790162,28.76041744
31578,37.78209115,16.79958979,16.65790162,28.76041744
16872,8.661294504,25.24591583,30.22791886,35.86487081
928,27.55103329,20.09381638,22.77406346,29.58108687
17945,15.52734169,34.16933368,18.37108011,31.93224451
30925,21.74905505,36.02505746,15.89378762,26.33209987
31041,16.66878808,22.75354037,28.117928,32.45974355
13603,17.57825279,23.91328611,26.79251784,31.71594327
35448,29.12769155,17.51753019,23.75367319,29.60110507
39865,21.15253258,34.72762111,22.32362165,21.79622466
1684,5.702823826,27.91765256,28.52490543,37.85461818
2463,25.24667425,20.57743366,18.51553887,35.66035322
8252,33.59746702,17.97050212,19.93233547,28.49969539
13508,20.16137581,31.59158508,27.2228964,21.02414271
24918,22.04661139,24.74434881,27.78565921,25.42338059
13619,18.79054263,20.53100032,25.39790763,35.28054942
14060,18.79054263,20.53100032,25.39790763,35.28054942
16464,26.34059266,27.53348977,24.33423592,21.79168165
34503,27.59416737,17.11086644,14.02513565,41.26983054
37826,18.60623126,24.85375317,29.23506107,27.30495449
128,12.02454099,39.82789638,29.34153896,18.80602368
1691,18.39150171,22.46509852,26.37084634,32.77255343
8077,20.26252251,21.90862662,20.75092613,37.07792474
24933,17.2938447,23.52310613,24.60216734,34.58088184
36349,33.61646551,21.23908085,21.10077784,24.0436758
40741,11.34384039,29.94197744,28.26929219,30.44488998
29797,31.32854506,18.19464251,18.72330625,31.75350618
22160,24.74608974,25.90990479,27.29309285,22.05091262
22203,24.74608974,25.90990479,27.29309285,22.05091262
34708,22.79031302,23.913287,25.43843406,27.85796593
13830,20.52884036,20.54437763,26.9050628,32.02171921
20481,19.01273228,23.62048912,27.30349809,30.06328051
22017,20.7466276,24.89826062,32.93639438,21.4187174
37832,31.87966336,20.36050763,22.19132368,25.56850534
40200,18.69448527,26.33966717,23.77974578,31.18610178
2480,6.639875479,28.41693944,32.75489361,32.18829147
13494,16.28492489,31.29359257,20.77259056,31.64889198
35013,19.59486827,25.67709055,28.93615052,25.79189066
979,20.7869776,28.60770142,32.30595077,18.2993702
1695,24.40213617,20.30505995,25.10572288,30.18708101
6110,30.12289971,20.12233064,25.44811134,24.3066583
22794,31.9246946,22.93319769,20.20975495,24.93235276
2222,28.85150696,25.11988656,27.41950912,18.60909735
23682,17.91305736,24.48874329,28.06922546,29.52897389
212,22.41033674,22.85866065,27.5077486,27.22325401
966,22.53842203,26.78345856,31.20613319,19.47198622
13005,19.31589088,29.99855417,28.17497145,22.5105835
30026,29.02875238,24.51454852,19.40261946,27.05407964
14361,17.55700939,30.59475671,31.8258416,20.02239231
1704,29.14507129,23.96270658,22.95756712,23.93465501
16392,20.08090137,26.95443778,23.28183307,29.68282778
41488,10.4159374,24.93281857,25.62905019,39.02219384
26474,11.80021258,25.65594278,29.23719893,33.30664571
26896,11.80021258,25.65594278,29.23719893,33.30664571
37013,35.46394892,18.40789147,20.11354613,26.01461348
5758,26.04919609,23.71239668,30.37391242,19.8644948
15408,21.46912273,23.90522746,29.30904886,25.31660096
22673,16.31228282,23.467692,27.03298539,33.18703978
36556,34.0605283,20.89583392,19.36018944,25.68344834
3347,29.67092378,20.35069796,25.62844436,24.3499339
35699,21.69566651,25.55823688,25.06168443,27.68441217
8356,29.15165144,21.29631319,26.33802865,23.21400672
21183,26.86153197,21.10847349,24.93291263,27.09708191
22952,31.45606928,21.68942006,21.93275489,24.92175577
23414,31.45606928,21.68942006,21.93275489,24.92175577
34364,29.14147678,15.85090819,16.7663964,38.24121862
