UniqueID,Full_Back,Complete_Wing_Back,Wing_Back,Inverted_Full_Back,Inverted_Wing_Back,No_Nonsense_Full_Back
37655,13.51877578,19.64864463,20.46259019,17.6280916,16.07032756,12.67157025
6706,17.8395644,22.58650181,19.53016479,14.19640906,10.58128533,15.26607461
33593,19.10679353,22.86781571,20.08254606,7.966091841,11.94134914,18.03540372
2931,12.69222504,26.16380441,18.82043708,19.80157674,15.94894759,6.573009146
13002,20.73726726,14.89311752,19.03893377,17.73993396,11.57425243,16.01649506
33166,22.69081776,19.8676948,19.73470233,13.36640992,11.79610067,12.54427452
13698,11.23836889,20.14051846,18.46877251,19.59154066,15.78763033,14.77316915
14121,11.23836889,20.14051846,18.46877251,19.59154066,15.78763033,14.77316915
19682,14.06270576,21.54839164,17.44684623,13.84325442,17.24359546,15.8552065
24116,16.99317512,20.31119488,22.39742705,17.74855004,13.56325021,8.986402703
35054,21.26371671,15.17091542,18.65198924,19.38922053,13.54687403,11.97728407
38131,25.71574351,17.52735021,16.91571594,5.014349231,14.79814228,20.02869882
39283,17.28096047,15.51182997,18.87249691,20.93795042,12.46266372,14.93409851
34631,22.95492689,13.2489418,15.55739189,15.45085111,13.20266279,19.58522553
21175,19.36379573,19.3898059,19.95404316,13.06888569,14.00758436,14.21588516
36805,15.92757518,13.02220914,18.63456458,22.8776423,15.15912848,14.37888033
141,22.20335666,14.40703289,16.55495376,19.37057329,12.32652405,15.13755934
13799,18.62914014,10.14263373,13.3184039,25.6222184,20.08268125,12.20492259
31138,16.80653768,21.15910862,22.27079952,11.31427995,14.83144211,13.61783211
31616,16.80653768,21.15910862,22.27079952,11.31427995,14.83144211,13.61783211
13986,15.28067454,22.50325384,15.9791736,16.85027842,13.76687237,15.61974724
39587,16.04880762,22.37791877,18.59996268,13.02856001,13.68973218,16.25501874
2776,15.59396862,22.74922511,19.8155667,11.23522772,13.4242472,17.18176465
5299,21.55053128,14.16368184,16.81836207,19.88816828,13.6159506,13.96330594
8521,11.49803751,17.80319581,18.89600842,21.01253893,16.66008304,14.13013629
40375,11.53214367,19.78182267,22.9749754,27.26497512,15.07764642,3.36843673
35223,16.79527632,14.49856391,17.35736736,19.36620785,12.63258281,19.35000176
40396,23.09031093,12.21601837,15.22490337,20.1089857,16.45496442,12.90481721
4808,20.03786423,16.78967942,18.72756234,17.55607021,13.28854599,13.60027781
2035,26.01328443,16.49152652,12.75110282,5.020064456,14.53875142,25.18527035
35143,17.7801419,18.35871938,18.17916759,19.21654648,12.01818894,14.44723571
16059,20.28494387,16.03407633,18.5973339,17.34448136,11.34667057,16.39249398
20995,13.82113055,21.64601006,19.32037479,15.04995164,14.63517567,15.52735729
23014,23.29180256,11.94967323,15.00876017,16.59595703,14.18403759,18.96976943
33630,20.84750602,20.00567159,19.09382573,14.21523458,10.92499128,14.91277079
41049,15.85045789,26.37280571,17.65340354,8.360000225,14.47193138,17.29140126
11403,13.0665576,24.85018979,26.22654787,12.48094963,15.79271274,7.583042371
19323,20.02363862,15.97621486,16.84469733,17.75660092,14.99515628,14.40369199
30789,17.67068633,23.66872484,20.08114355,11.7047618,13.12952366,13.74515983
40070,24.11796908,9.620491416,11.42020886,18.6853154,13.14818123,23.00783403
5254,11.98376619,23.21478962,18.09048551,16.09330664,15.52408431,15.09356774
12777,16.87818991,21.18125183,19.99459218,11.30703145,13.47580055,17.16313408
11718,12.87394659,22.56081572,15.83484775,17.83469026,19.35722494,11.53847474
28922,18.23564514,19.84487794,20.89054556,17.0676841,11.96052153,12.00072573
6569,16.92918872,23.26908005,20.56910199,12.295012,16.51923862,10.41837862
6966,16.92918872,23.26908005,20.56910199,12.295012,16.51923862,10.41837862
17905,21.79285484,12.38635552,15.6218167,18.62385487,11.98430094,19.59081712
23518,20.43391855,22.47387302,19.15140409,6.760511835,19.20113552,11.97915698
34027,9.518252937,21.38250332,21.69119423,19.56504167,17.47399182,10.36901603
40303,17.87650643,21.65866443,21.16541408,15.02149261,12.04791286,12.23000959
16521,13.0986619,18.47306149,21.01219569,17.99636165,16.08630164,13.33341763
24458,12.00338196,22.12951853,21.50529485,13.1368143,16.07565163,15.14933873
28903,16.71053365,19.75170985,11.81876046,18.56063236,16.223262,16.93510168
14636,17.19323652,21.31672277,20.55587122,14.42860825,11.21527147,15.29028977
9094,15.83560217,23.11045328,21.78889961,12.61529766,12.90956606,13.74018123
39724,20.18547978,19.02688527,19.80717675,15.8253288,12.58369734,12.57143205
10645,18.73764287,18.39134819,20.93233009,22.35795326,13.30243273,6.278292862
12990,8.840968449,20.94553878,24.47356922,22.06093559,17.40953533,6.269452619
35737,18.35261628,13.77941592,14.922912,19.18614494,13.85878241,19.90012846
19808,9.477146087,18.37297269,22.91822035,21.64036159,17.95411634,9.63718295
21038,20.9319097,20.11864554,19.11600687,10.99933722,13.20213946,15.63196121
25625,18.44457201,18.81714994,19.02105603,13.57940367,15.21998211,14.91783624
26147,24.17933612,19.67499299,19.55305628,11.88143157,11.44900323,13.26217982
26591,24.17933612,19.67499299,19.55305628,11.88143157,11.44900323,13.26217982
39849,16.37988255,21.5415406,15.93659855,20.61310228,13.04240868,12.48646732
30203,14.6244317,20.21384378,23.60023369,16.75409631,18.66314097,6.144253556
40811,16.63090301,19.22166356,20.76983778,15.84424054,12.98071049,14.55264462
14406,14.78965077,20.02539981,19.65186345,18.40243938,12.86821845,14.26242813
106,15.22444561,18.30646921,21.87250185,19.16120646,12.2883499,13.14702698
39087,13.38485062,19.33125782,19.85191884,15.8314957,14.7830518,16.81742522
5656,13.30911339,18.35183083,19.93193592,18.04442053,15.43223184,14.9304675
13546,18.22813784,15.86308626,17.5859316,18.11213128,12.39917185,17.81154117
24029,21.90835264,19.93545054,19.23965859,10.39556439,11.23465127,17.28632256
31202,13.22271623,21.82103389,17.77304126,16.61110726,13.99892787,16.5731735
31667,13.22271623,21.82103389,17.77304126,16.61110726,13.99892787,16.5731735
3506,8.909932519,21.21914446,21.68273755,20.4703076,16.35627617,11.36160171
3953,8.909932519,21.21914446,21.68273755,20.4703076,16.35627617,11.36160171
10014,18.8037065,17.59279879,19.39535182,15.16541065,12.64238278,16.40034945
313,15.83251773,18.79828971,20.43325819,19.02911126,14.06061532,11.84620779
41040,14.0080506,20.3642016,19.40854584,19.67831586,12.75459403,13.78629207
36565,12.26670997,24.42856184,19.25449809,18.76870611,13.24711593,12.03440806
39642,17.59142555,23.44024774,21.86944591,11.20711581,11.93759139,13.9541736
5504,15.88439984,23.04497524,17.88726195,12.43926173,13.92102163,16.82307961
6104,6.370044483,26.99848332,16.60364702,20.48181014,26.5823255,2.963689537
25070,7.197245975,30.87228124,23.20342603,5.438094032,25.90306793,7.385884799
10558,20.90384987,18.85177748,19.51347113,11.18643236,14.88400689,14.66046228
9246,12.513729,21.52033649,20.64644435,15.23913461,15.5319954,14.54836014
24042,21.19449655,14.16883436,15.75032985,14.96162039,12.22914836,21.69557049
31252,13.11723063,24.2015925,19.57970022,15.78874107,15.47007096,11.84266462
31725,13.11723063,24.2015925,19.57970022,15.78874107,15.47007096,11.84266462
4401,14.66025928,20.65304435,17.7255653,20.12778444,12.87238126,13.96096537
12718,16.39200678,21.22497287,20.54433671,16.5956017,14.46155713,10.78152482
13746,19.30801116,19.03493552,19.96386324,14.17827079,12.69109208,14.82382721
16294,18.86928257,17.36731847,16.80527303,14.90632391,11.49574938,20.55605263
35248,15.49812571,17.09365029,18.49646434,18.904037,13.22600328,16.78171937
34906,15.63017806,20.76613283,21.78646769,18.87512588,12.39489326,10.54720227
5782,21.79308057,13.16929414,15.41002734,18.18221067,12.85374494,18.59164234
13096,18.34245103,15.8685249,19.73133199,18.438571,14.08466205,13.53445902
13321,14.32240959,19.87382197,15.31207235,18.49716459,16.32274202,15.67178948
33118,20.90735683,21.59333253,19.80139689,8.374702399,11.08667904,18.23653232
2230,22.44637257,20.53942369,19.07065237,9.794677924,12.94761638,15.20125706
36014,21.73343007,11.68896423,15.17939521,22.65924563,16.83564861,11.90331625
13535,14.6424047,23.22399318,19.58304889,17.21696625,14.05909331,11.27449366
28959,14.32803229,23.76185716,22.23747672,13.39718158,11.83122211,14.44423014
37598,18.61089853,19.42350817,18.80986609,15.48062741,11.76783075,15.90726906
39667,22.1867139,16.08854503,15.73151888,9.479324434,12.39846596,24.1154318
12661,13.1885623,25.25517861,20.78574337,16.44982953,17.45774263,6.862943566
40956,19.04524886,16.31386742,18.04492467,24.70067336,11.80694442,10.08834128
4953,18.16713852,16.4121483,19.32566486,15.2938521,19.33901547,11.46218076
32604,17.1939004,16.32916344,21.01293286,19.72527347,12.47097733,13.2677525
35090,22.17363308,15.30732446,16.98864592,18.83225922,10.62418865,16.07394867
38367,16.90916875,14.64988588,20.58607771,20.04532199,15.07904128,12.7305044
35558,22.24660769,14.64271379,16.56109719,18.74507022,10.99085841,16.81365269
41693,24.76643186,16.70246612,15.1807597,8.824239017,10.42332043,24.10278287
39355,20.32391477,16.34408726,19.13367529,19.61143763,12.51177773,12.07510731
35033,16.90256439,14.92865187,15.97279905,18.49461132,9.937308927,23.76406445
3570,17.23152548,19.73560998,21.28765551,16.90329834,12.4548222,12.38708848
22362,16.3272802,17.54781527,20.41607967,13.78923331,14.13131285,17.78827869
31372,17.9739999,15.53125851,19.14645469,13.28513453,17.05971626,17.0034361
31846,17.9739999,15.53125851,19.14645469,13.28513453,17.05971626,17.0034361
30039,12.46133855,25.54309064,20.32937454,18.65089271,14.46453983,8.550763726
37404,18.84230148,11.34500263,15.07217367,21.04443019,12.19706315,21.49902888
3338,22.17601441,14.19249286,13.51682916,9.882349404,14.57774282,25.65457134
1770,18.12726813,19.27662716,19.60109259,17.97163196,10.78661885,14.2367613
32208,11.92180266,29.58989826,26.50053797,16.51834022,13.15353519,2.315885695
32686,11.92180266,29.58989826,26.50053797,16.51834022,13.15353519,2.315885695
40855,19.33069256,19.64999589,20.19018603,15.04253985,11.73757449,14.04901118
22324,19.93969679,21.29679913,20.06093624,12.80244734,12.23482274,13.66529776
26132,16.80629652,11.42298295,15.42006407,22.61456004,18.20973322,15.52636319
26584,16.80629652,11.42298295,15.42006407,22.61456004,18.20973322,15.52636319
27452,16.64431573,15.54935546,19.55210998,20.83065832,12.70632166,14.71723884
16063,14.30675966,21.68440641,21.85652352,13.33893324,20.70861936,8.104757821
16739,14.37581292,22.30643701,24.40576631,18.36090629,13.50208974,7.048987725
16115,14.55270826,22.39051526,24.15928256,16.0243446,13.45081263,9.42233669
16231,18.09672385,22.51521079,22.10867797,14.57723636,13.28561807,9.416532961
26278,18.49783748,18.89316978,19.37487838,12.82638813,12.3808348,18.02689143
26717,18.49783748,18.89316978,19.37487838,12.82638813,12.3808348,18.02689143
37045,16.96370887,17.75598355,21.32330611,19.41377333,12.93593217,11.60729597
38768,19.95987563,14.19000525,17.54096561,15.91054425,16.43202988,15.96657938
39813,21.47859471,13.85344693,16.42150068,21.39434444,11.47877351,15.37333973
27682,14.53090938,20.68170836,22.31931688,16.45114662,14.94805596,11.06886279
37195,22.11982683,19.49134969,19.29108742,10.28722385,17.15193767,11.65857454
8226,15.1157744,19.82503592,21.72424774,18.75459576,12.75563752,11.82470865
21945,19.8782127,19.11593932,20.2686752,14.97879069,16.59457472,9.163807378
36514,24.10884613,10.31215936,13.45928558,20.80880326,11.69161293,19.61929274
22165,18.17125031,21.06072556,21.3980032,14.28682922,15.37007313,9.71311858
303,20.66471014,11.98626494,13.19901402,18.45502627,11.26831007,24.42667456
5571,14.98745724,17.93524882,21.03376924,20.02326567,15.27422796,10.74603106
30177,14.95160539,20.18234122,21.51557388,18.8716602,14.13636035,10.34245896
37589,14.98745724,17.93524882,21.03376924,20.02326567,15.27422796,10.74603106
21453,12.4345472,21.68347292,18.70831978,17.96758163,14.04987729,15.15620117
888,21.01879,13.5634074,18.90568779,21.47266468,13.90255611,11.13689401
14087,11.09223902,24.73223083,21.10088263,15.39403616,13.99461074,13.68600061
16637,17.71532668,22.84443797,22.01244494,15.49988752,13.07047352,8.857429368
4866,13.46109588,25.15207816,19.69574804,14.53635596,11.56344606,15.59127591
16512,11.70809896,20.23461144,23.20340631,19.99644296,14.07399881,10.78344152
34030,21.43675395,21.64043509,19.81618041,9.285154295,11.16811917,16.65335708
34078,22.20441754,19.22984367,19.34611671,13.88038188,12.1565706,13.18266961
3196,15.85006935,18.70482862,21.60483379,15.39965043,14.3812118,14.05940601
7806,17.10639656,16.85052359,20.31826323,12.18724749,20.90107251,12.63649663
12134,9.079252754,21.84360641,16.17315597,19.11976848,19.4759206,14.30829579
29036,15.74669509,20.51429045,21.52074039,13.1961713,15.23614966,13.78595311
13314,14.68628711,20.46943533,15.35538964,15.25390678,18.13371049,16.10127065
30071,15.45663712,16.01256019,18.94674595,21.83219161,15.24077262,12.51109252
35030,23.13463925,13.29072135,16.51609081,18.43802704,11.19529897,17.42522257
14092,19.11241909,15.10344383,16.49327239,20.89534588,13.32085117,15.07466765
21244,16.76540813,18.80795244,21.4035458,14.80425758,16.71003715,11.5087989
37540,9.287254288,18.16600629,22.2103081,22.18244973,16.90970439,11.2442772
12293,14.05127246,14.51332617,19.59480174,9.348992137,24.10814964,18.38345785
14400,15.36121539,15.86563607,20.42261178,17.95404989,14.40461553,15.99187134
36837,19.9831767,15.39959537,21.32061793,18.02433794,13.87942128,11.39285079
38676,13.80262182,17.38624591,22.83320227,19.28660418,16.34084494,10.35048089
12082,11.05692041,21.18864775,20.84885779,20.11875087,14.13789546,12.64892772
18752,20.19765962,17.11613663,18.80248262,10.16948873,16.52686075,17.18737165
20437,23.53755812,16.26427375,15.21542119,9.786873878,10.66023324,24.53563982
18954,26.13823081,15.68760237,15.98379149,13.91432789,12.35805185,15.91799559
22511,19.74304894,18.71864713,20.08772408,15.19938267,14.59236289,11.65883428
5631,16.01221926,22.46585481,17.26882162,10.88247484,15.72447482,17.64615465
17246,19.5046987,26.61986641,21.7512646,7.082221015,13.68351824,11.35843104
17598,19.5046987,26.61986641,21.7512646,7.082221015,13.68351824,11.35843104
41606,17.22689046,27.52237422,19.22140871,7.391571367,15.75427615,12.8834791
9045,12.85180837,18.64117334,20.06763683,17.67261874,15.44845711,15.3183056
36465,13.07543213,18.53992654,20.8093818,21.02719917,13.65051496,12.8975454
37517,17.99779165,23.08349474,18.34257026,11.49479433,13.64021641,15.44113261
27371,11.95650181,26.47204136,23.75948003,19.86241458,11.44123857,6.508323654
24330,21.28817584,11.78993361,15.30878691,17.4022568,17.31414993,16.89669691
37339,15.73175592,18.34804733,19.29887541,19.94670804,11.19650325,15.47811006
4601,19.93273711,17.41317311,18.77201416,20.01833183,13.07613684,10.78760696
36144,18.67646286,18.50397989,19.95682078,18.28820516,11.44614398,13.12838733
35527,17.16108652,21.22883626,20.78630033,18.4008946,14.27814178,8.144740503
11908,21.67023374,18.23032086,19.59228882,16.1323811,15.03735343,9.337422045
31133,20.71715767,10.7603951,12.5631063,16.46394511,16.62807574,22.86732009
33821,15.79228758,19.6234352,20.8934092,18.32057155,14.87914635,10.49115012
34440,15.66703159,22.58379441,14.55495156,10.13178486,16.59006819,20.47236939
37215,15.97944364,19.41010543,21.75278606,12.45659778,17.18428266,13.21678444
36789,21.53507517,17.10151273,19.38446604,10.7739296,19.33588559,11.86913086
3301,19.4520338,17.6698514,19.34100504,10.19771505,17.10267026,16.23672445
20864,11.82114981,17.41522456,23.68802663,23.54214614,16.82417391,6.70927896
16675,13.10860283,17.01178648,20.22137702,19.03763839,20.43461108,10.18598421
37061,11.01849443,24.44955622,20.32380724,17.61603366,14.19397057,12.39813787
12647,13.17422176,22.63244241,16.22444731,17.67985517,18.83849496,11.45053839
29577,14.77558857,20.4482476,19.52370014,18.72511657,12.05242699,14.47492013
30580,21.79349382,18.07820577,18.42501294,6.349661496,13.47612352,21.87750245
10603,13.20592394,25.39266593,21.98173127,10.89892716,16.8011603,11.7195914
15939,20.66268664,13.5527535,17.30076727,19.30505151,13.19037041,15.98837068
4000,15.86430346,15.06737812,19.04738301,14.0815754,16.54403463,19.39532537
10795,20.27820116,11.12815836,13.38440113,23.50891111,12.48455065,19.2157776
35629,17.34193929,13.99478092,17.74584331,18.3549695,15.36710201,17.19536498
11308,13.74056175,18.42245946,20.64897047,19.09635297,13.37864946,14.71300589
39600,18.26261612,15.47031798,19.75808345,19.3608327,12.81185229,14.33629746
18295,18.13560219,18.81904465,20.89608374,17.90161222,13.78169841,10.46595879
29279,15.31753102,21.66144944,18.62553616,10.3835375,12.67236442,21.33958145
38145,17.09819851,19.04286296,20.89175789,16.88701261,14.50904989,11.57111813
20433,17.06656705,19.48112594,19.69187719,12.56386299,17.44188515,13.75468168
20860,17.06656705,19.48112594,19.69187719,12.56386299,17.44188515,13.75468168
13656,10.8371012,25.40606403,22.25351997,14.32022522,15.31700743,11.86608215
36428,21.60818598,12.26772855,14.33168392,19.73397938,10.72582465,21.33259752
19420,18.03534236,16.88135497,19.10233725,14.97735764,15.11803733,15.88557044
522,21.32353662,13.16074341,14.60414301,18.25564711,11.23420005,21.42172979
10321,16.92624733,17.30685827,20.18769922,17.92056957,14.19780836,13.46081725
35500,23.65621939,13.20921755,15.23689502,18.22684599,10.63421348,19.03660856
38800,13.90880329,25.87903838,20.94704585,17.1957987,12.84022499,9.229088785
12287,21.41722106,20.26542546,20.59482872,12.57594837,15.3943372,9.752239198
25069,13.12552388,20.84497694,21.58367305,17.31883203,16.64913011,10.47786398
26464,15.76196278,20.85535572,14.39323783,19.62473392,16.0765113,13.28819846
26944,15.76196278,20.85535572,14.39323783,19.62473392,16.0765113,13.28819846
2819,16.23194204,20.77764216,18.87668375,9.886475583,14.84683475,19.38042172
16997,17.56330076,20.40307432,11.93347776,15.93297631,16.59633273,17.57083811
730,16.70322927,18.2430007,20.94900851,18.1886601,14.89135235,11.02474907
35485,21.37848501,17.43263806,18.64879806,18.12459975,10.14359637,14.27188275
40047,19.40709561,18.13508538,19.08249426,10.1105514,14.44467366,18.82009969
24679,16.9915559,19.07680721,21.27414988,19.85938362,14.99120999,7.806893401
25184,12.40943574,36.16175119,26.23346987,2.445331405,18.45068094,4.299330854
11002,21.28779743,16.55324224,18.78791233,13.51358921,12.82319868,17.03426011
11412,21.28779743,16.55324224,18.78791233,13.51358921,12.82319868,17.03426011
40066,20.23501266,17.31062625,18.66492935,15.27910619,12.25157406,16.25875149
8758,14.13359225,18.65552876,21.81043295,12.65396742,19.35721226,13.38926637
17855,17.72880835,20.68807978,12.03222952,16.30641261,16.3140359,16.93043384
23523,22.28813043,15.86211444,18.70741162,9.257148183,15.27205175,18.61314358
36728,20.47767187,18.1026256,19.99812132,14.12178023,13.88326741,13.41653358
37980,17.34763163,18.05500544,22.61057658,21.31567238,12.41609756,8.255016413
39112,20.88196987,23.00230496,20.88957388,8.970443582,12.62117017,13.63453755
12092,3.371958494,33.58256921,15.222131,20.30912224,25.69826,1.815959053
11845,17.61941406,15.49456521,18.20193855,20.09595067,11.72367801,16.8644535
12214,17.61941406,15.49456521,18.20193855,20.09595067,11.72367801,16.8644535
37576,18.6447501,14.6084217,20.7379394,20.67071322,13.53595014,11.80222543
39519,13.97397971,23.03307313,20.11581328,13.02566786,14.83679714,15.01466889
11351,16.85350424,19.08697373,19.83325425,23.38098533,14.65664974,6.18863272
6249,18.30732317,18.96874544,20.85434336,14.30294211,13.10960704,14.45703888
34962,17.39742883,15.21771232,14.91243722,18.07838009,12.92673955,21.46730199
37971,18.73569481,19.56232938,20.03915003,11.30925222,14.65209021,15.70148334
39106,20.44926992,9.185934668,13.47923314,21.57920427,12.19504027,23.11131773
30153,20.39868524,15.05406826,17.97821312,19.13405625,11.59966822,15.83530891
181,18.46087735,13.63949912,14.52137179,18.02974629,11.42705433,23.92145112
36541,16.14383348,18.84062748,20.69776139,17.35327455,12.24856594,14.71593716
37847,11.52618876,31.40760181,20.94042738,19.56309142,15.10239752,1.460293117
18874,17.83267894,15.89343125,17.92110053,19.14438974,14.0631656,15.14523395
19541,18.66744102,16.76519937,19.48867933,13.80702506,17.80361634,13.46803888
12202,15.25459989,20.34475022,19.22250233,22.36181264,14.48211664,8.334218271
30526,16.78941354,17.74997141,21.02918907,12.26970454,14.89024149,17.27147996
31192,12.88586711,19.46334286,20.22207874,21.06340606,14.60013524,11.76516999
31673,12.88586711,19.46334286,20.22207874,21.06340606,14.60013524,11.76516999
38683,9.949418822,27.16545277,20.85448907,21.56649453,19.04212335,1.422021452
22096,20.24952344,17.74865605,20.75001606,15.20955238,15.38315714,10.65909492
33167,17.68912404,26.0622857,22.09613178,9.712118301,13.82311125,10.61722894
11091,15.15925934,19.46267513,19.58307937,19.33542358,11.59995366,14.85960893
41462,21.4193322,14.64031689,16.44051823,14.81716192,14.2037199,18.47895086
6004,14.40816482,16.09353946,20.76434664,22.16595654,16.86773876,9.700253776
28551,17.5086132,20.12146399,22.49656716,14.39640208,13.66426599,11.81268758
30433,15.17248402,14.34769081,20.30350222,21.22844913,16.50866201,12.43921181
3566,14.11363298,20.7981,21.01671676,12.46889858,13.37031116,18.23234052
4005,14.11363298,20.7981,21.01671676,12.46889858,13.37031116,18.23234052
9336,13.67810523,22.66110608,22.20268128,17.15897657,14.4856935,9.813437331
3682,18.71930736,21.65724987,19.69035535,10.27351893,12.45334926,17.20621924
11098,12.95120676,24.27011869,22.20905059,11.52602914,17.63446178,11.40913304
24684,20.92943938,18.69353213,20.60698954,14.35372073,12.92533064,12.49098759
41239,16.59216793,18.20364902,20.96959974,20.08974979,12.60121356,11.54361996
27454,16.15039098,28.22388948,20.55717338,7.363849646,16.99040028,10.71429624
1150,25.72453659,16.16206557,12.45041161,5.73388735,14.98987841,24.93922048
23008,17.11660465,20.4897751,19.8184118,10.85351815,15.45170949,16.26998081
741,20.27947962,14.16104581,15.68505247,18.02559127,12.7097983,19.13903253
3643,12.83337889,28.65034357,24.75504049,11.74393595,13.62208417,8.395216923
3899,12.668708,21.6661505,20.78834317,12.00937925,16.03678301,16.83063607
4320,12.668708,21.6661505,20.78834317,12.00937925,16.03678301,16.83063607
6172,20.29967294,17.15744762,19.57606077,21.35368075,14.53413171,7.07900621
8045,11.15054706,31.530923,20.80698037,19.6152042,15.50359471,1.392750661
24808,19.0642444,17.7971312,17.82569516,13.79763964,18.32761215,13.18767746
37212,11.43459767,20.18158251,19.26715244,15.33016367,22.29436269,11.49214102
12837,15.53870846,23.21061832,16.39524485,14.85257635,15.52924564,14.47360638
22367,17.67033792,20.08631835,20.03631835,13.2699225,15.29679406,13.64030883
31168,17.23378292,18.356789,20.43682361,20.94084227,12.57387612,10.45788608
31650,17.23378292,18.356789,20.43682361,20.94084227,12.57387612,10.45788608
37986,13.96589364,23.82594859,22.58412188,14.34635095,14.41137453,10.86631042
30881,15.80565024,18.84628683,20.17041742,17.68105288,15.79716887,11.69942376
15719,18.97922093,14.52720337,19.67752165,18.92215945,13.72854966,14.16534493
23334,22.9019192,10.45195924,15.74628315,22.38177965,11.95411438,16.56394438
11651,12.10694672,19.60887005,21.1088518,20.60694296,13.95846529,12.60992318
16101,9.89247396,31.36436124,20.3716259,14.67830806,13.53033343,10.16289741
38790,15.02353084,17.40286989,21.24153564,22.35366744,13.55682151,10.42157467
3145,19.90644028,13.98960599,18.79762514,22.30255825,12.63886427,12.36490607
37426,19.71706381,16.27068541,19.11406604,15.60219084,14.80478663,14.49120728
35703,19.14045652,15.54137643,17.67211989,17.93709702,11.71872253,17.99022761
5348,16.72545166,15.46790309,20.73349978,22.24247627,16.27634241,8.554326798
4561,15.08240676,22.32726698,20.46256527,18.87202452,12.55892168,10.69681479
34773,24.354462,18.156327,17.16638571,12.47832554,11.68514658,16.15935317
11959,17.2036661,25.2703941,14.89251257,11.29538829,16.81291198,14.52512695
12387,17.2036661,25.2703941,14.89251257,11.29538829,16.81291198,14.52512695
18601,18.98771039,15.27189251,19.75331286,18.12625204,15.35617071,12.50466149
31713,18.61903975,20.17707887,18.73198348,14.33233617,12.33984626,15.79971546
14186,21.27010086,9.27485822,15.53166492,24.58372409,14.7492009,14.59045102
2895,16.15628647,22.04273729,21.48220146,18.86410614,12.83323139,8.621437257
34667,20.57334256,15.63776213,20.05957343,14.21383694,17.13143379,12.38405116
6672,16.26047087,25.67933703,21.67244551,8.781892804,13.56290053,14.04295326
7687,17.18811934,18.02718403,20.25983294,18.77822835,12.90688931,12.83974604
35791,16.61211152,22.53315873,22.30906087,8.889947312,15.27329454,14.38242704
36891,16.99514939,24.29212446,20.82941522,12.22917961,12.89702381,12.75710752
14040,10.78900928,27.85498156,21.47940003,4.938978003,21.91702069,13.02061044
25304,14.03018347,20.9235979,16.57977022,18.70237157,20.39247755,9.371599283
277,21.68874235,15.15003018,17.01711428,17.69585259,11.09971445,17.34854614
20255,15.20852489,26.28472613,23.56455923,6.998698238,14.05552864,13.88796288
38088,17.05698079,25.59796521,18.97040368,11.74184318,14.06167563,12.57113151
15516,16.67306569,22.69491657,21.26280182,12.36002455,13.54272093,13.46647044
17402,19.83794177,20.19469218,17.22537086,12.53829799,12.57314744,17.63054975
555,18.53273204,10.55380165,11.53200499,17.68355462,11.37127444,30.32663226
16003,21.73328329,21.0249618,19.52440697,7.577078458,10.63120375,19.50906573
24944,18.36240784,19.25510527,19.42439088,10.65923707,15.09374182,17.20511712
39455,14.95510378,21.13067841,20.47337726,19.3066412,11.96829797,12.16590138
16302,24.58014452,15.78861417,15.84444495,13.80704277,12.23312411,17.74662949
38428,16.85594443,27.63225638,22.36804145,8.369063691,13.53482742,11.23986663
33051,17.16176051,21.02316432,18.21383118,10.92747968,15.45380865,17.21995566
8896,15.85980239,18.6592629,19.808604,16.93318725,13.02898334,15.71016013
16393,21.17754648,12.92726968,13.51334502,14.19075256,13.01481194,25.17627432
30927,15.03487744,19.9228125,19.84045453,16.75224807,14.85964638,13.58996108
37622,23.34928577,13.45064985,17.00384144,16.81009199,12.88699827,16.49913268
40974,17.69012439,23.4637582,19.55009119,11.14732331,13.34530515,14.80339775
32165,17.35168702,17.6798961,20.36671984,14.71481899,13.19438036,16.69249769
32656,17.35168702,17.6798961,20.36671984,14.71481899,13.19438036,16.69249769
25289,18.97778166,17.23018876,17.27373386,16.39918007,16.27808058,13.84103507
39996,10.08706524,28.274567,23.5421239,12.11830181,17.20291446,8.775027597
33523,16.86207094,17.11152696,18.95144347,15.52696667,13.66252699,17.88546497
38156,22.52473289,16.89704536,13.4231258,7.643650931,14.85327201,24.65817301
11586,12.14123989,20.79077345,22.424014,20.70255258,15.52854215,8.412877929
12493,12.14123989,20.79077345,22.424014,20.70255258,15.52854215,8.412877929
15887,14.18824989,26.36430735,15.60910783,14.37374097,15.21933134,14.24526262
38901,18.13454608,21.06884252,20.25360227,11.00069058,12.30071449,17.24160406
39683,18.99448471,19.20586753,20.42283536,18.14157351,13.65444174,9.580797155
18579,22.53118276,13.82663038,14.63426184,8.761765213,13.94590817,26.30025164
30434,12.72195752,28.46682219,23.40921624,13.28077431,13.86697302,8.254256732
6925,17.09137289,18.16764092,15.30284722,13.94849438,12.89021792,22.59942667
25541,15.79938533,18.98132729,20.52730628,12.61842196,16.79681101,15.27674813
11786,20.08717109,12.98075395,17.25255327,20.7529671,13.02887161,15.89768298
33345,21.69486529,10.73448275,12.8476265,17.00750723,15.32492216,22.39059606
34627,16.91649832,18.44501608,19.66286132,20.29501093,13.27874883,11.40186452
4888,14.75707604,19.09127676,21.49108025,17.06049583,13.67224151,13.92782961
20115,12.59190545,20.97158785,20.49998996,12.40677237,17.81197879,15.71776559
20572,12.59190545,20.97158785,20.49998996,12.40677237,17.81197879,15.71776559
22268,22.28847761,16.47524391,18.60372731,16.77192799,13.08570807,12.77491511
24836,15.31198632,19.38931112,20.63218014,12.90393499,16.55914869,15.20343874
